Applicant_ID,Age,Income,Employment_Type,Credit_Score,Loan_Amount,Loan_Term,Existing_EMI,Default_History,Loan_Status,Monthly_Income,Estimated_Monthly_Payment,Debt_to_Income_Ratio,Loan_to_Income_Ratio,EMI_Burden_Ratio,Credit_Score_Bin,Age_Group
APP_04005,29,53090.0,Salaried,525.0,48770,60,205.0,No,Non-Default,4424.17,988.88,0.2699,0.9186,0.0463,Poor,26-35
APP_04006,38,59949.0,Salaried,528.0,6597,240,46.0,No,Non-Default,4995.75,55.18,0.0203,0.11,0.0092,Poor,36-45
APP_04007,45,61382.0,Salaried,591.0,359156,120,1295.0,No,Non-Default,5115.17,4357.55,1.1051,5.8512,0.2532,Poor,36-45
APP_04008,37,71521.0,Self-Employed,486.0,26476,84,346.0,No,Non-Default,5960.08,412.66,0.1273,0.3702,0.0581,Very Poor,36-45
APP_04009,34,71774.0,Freelancer,531.0,18567,360,1064.0,No,Non-Default,5981.17,136.24,0.2007,0.2587,0.1779,Poor,26-35
APP_04010,40,78718.0,Salaried,574.0,14284,84,13.0,Yes,Default,6559.83,222.63,0.0359,0.1815,0.002,Poor,36-45
APP_04011,44,58508.0,Salaried,448.0,48504,48,1877.0,No,Non-Default,4875.67,1184.12,0.6278,0.829,0.385,Very Poor,36-45
APP_04012,26,106940.0,Salaried,667.0,45829,12,5.0,No,Non-Default,8911.67,3986.59,0.4479,0.4285,0.0006,Fair,26-35
APP_04013,40,53849.0,Freelancer,534.0,14674,48,8.0,Yes,Non-Default,4487.42,358.24,0.0816,0.2725,0.0018,Poor,36-45
APP_04014,51,45620.0,Salaried,557.0,12117,240,355.0,No,Non-Default,3801.67,101.35,0.12,0.2656,0.0934,Poor,46-55
APP_04015,43,88977.0,Self-Employed,628.0,84474,12,549.0,No,Non-Default,7414.75,7348.26,1.0651,0.9494,0.074,Fair,36-45
APP_04016,38,75710.0,Salaried,573.0,21491,36,346.0,No,Non-Default,6309.17,673.45,0.1616,0.2839,0.0548,Poor,36-45
APP_04017,44,49748.0,Government,403.0,9165,180,465.0,No,Non-Default,4145.67,87.59,0.1333,0.1842,0.1122,Very Poor,36-45
APP_04018,42,45369.0,Government,516.0,32262,48,934.0,No,Non-Default,3780.75,787.61,0.4554,0.7111,0.247,Poor,36-45
APP_04019,45,66729.0,Salaried,531.0,26334,36,793.0,No,Non-Default,5560.75,825.21,0.291,0.3946,0.1426,Poor,36-45
APP_04020,22,57795.0,Salaried,472.0,172823,180,1077.0,Yes,Default,4816.25,1651.59,0.5665,2.9903,0.2236,Very Poor,18-25
APP_04021,22,131769.0,Self-Employed,545.0,23914,60,86.0,Yes,Non-Default,10980.75,484.89,0.052,0.1815,0.0078,Poor,18-25
APP_04022,48,79823.0,Salaried,582.0,28379,60,127.0,No,Non-Default,6651.92,575.42,0.1056,0.3555,0.0191,Poor,46-55
APP_04023,22,33466.0,Freelancer,429.0,43285,48,443.0,No,Non-Default,2788.83,1056.71,0.5378,1.2934,0.1588,Very Poor,18-25
APP_04024,42,63111.0,Government,637.0,23001,84,643.0,No,Non-Default,5259.25,358.5,0.1904,0.3645,0.1223,Fair,36-45
APP_04025,34,67808.0,Freelancer,554.0,51676,180,56.0,No,Non-Default,5650.67,493.84,0.0973,0.7621,0.0099,Poor,26-35
APP_04026,28,41274.0,Government,570.0,16098,120,96.0,Yes,Non-Default,3439.5,195.31,0.0847,0.39,0.0279,Poor,26-35
APP_04027,41,44544.0,Salaried,509.0,29987,84,1281.0,No,Non-Default,3712.0,467.38,0.471,0.6732,0.3451,Poor,36-45
APP_04028,40,64776.0,Salaried,574.0,50284,48,13.0,No,Non-Default,5398.0,1227.58,0.2298,0.7763,0.0024,Poor,36-45
APP_04029,59,45640.0,Freelancer,511.0,90229,180,256.0,No,Default,3803.33,862.28,0.294,1.977,0.0673,Poor,56+
APP_04030,31,63956.0,Salaried,586.0,22721,60,118.0,No,Non-Default,5329.67,460.7,0.1086,0.3553,0.0221,Poor,26-35
APP_04031,52,39406.0,Freelancer,398.0,22505,240,744.0,Yes,Default,3283.83,188.24,0.2839,0.5711,0.2266,Very Poor,46-55
APP_04032,41,58478.0,Salaried,572.0,124615,36,996.0,No,Non-Default,4873.17,3904.98,1.0057,2.131,0.2044,Poor,36-45
APP_04033,31,72685.0,Salaried,582.0,23354,84,141.0,No,Non-Default,6057.08,364.0,0.0834,0.3213,0.0233,Poor,26-35
APP_04034,45,21071.0,Unemployed,465.0,34703,240,445.0,No,Non-Default,1755.92,290.27,0.4187,1.647,0.2534,Very Poor,36-45
APP_04035,43,55380.0,Salaried,503.0,142943,48,926.0,Yes,Default,4615.0,3489.66,0.9568,2.5811,0.2007,Poor,36-45
APP_04036,38,31507.0,Unemployed,473.0,38329,360,456.0,Yes,Non-Default,2625.58,281.24,0.2808,1.2165,0.1737,Very Poor,36-45
APP_04037,40,27685.0,Unemployed,497.0,29786,48,459.0,No,Non-Default,2307.08,727.16,0.5141,1.0759,0.199,Very Poor,36-45
APP_04038,32,68926.0,Freelancer,604.0,31617,60,266.0,No,Non-Default,5743.83,641.08,0.1579,0.4587,0.0463,Fair,26-35
APP_04039,29,56204.0,Freelancer,498.0,20083,180,346.0,No,Non-Default,4683.67,191.92,0.1149,0.3573,0.0739,Very Poor,26-35
APP_04040,45,150279.0,Self-Employed,577.0,52084,36,1613.0,No,Non-Default,12523.25,1632.12,0.2591,0.3466,0.1288,Poor,36-45
APP_04041,35,54518.0,Government,646.0,17340,120,178.0,No,Non-Default,4543.17,210.38,0.0855,0.3181,0.0392,Fair,26-35
APP_04042,37,48347.0,Salaried,546.0,67697,48,111.0,No,Non-Default,4028.92,1652.68,0.4378,1.4002,0.0276,Poor,36-45
APP_04043,40,59949.0,Self-Employed,513.0,36760,84,1586.0,Yes,Default,4995.75,572.95,0.4322,0.6132,0.3175,Poor,36-45
APP_04044,40,44897.0,Self-Employed,567.0,43843,120,31.0,No,Non-Default,3741.42,531.94,0.1505,0.9765,0.0083,Poor,36-45
APP_04045,23,84263.0,Self-Employed,612.0,144894,12,916.0,No,Non-Default,7021.92,12604.1,1.9254,1.7195,0.1304,Fair,18-25
APP_04046,50,90494.0,Self-Employed,599.0,11392,24,1202.0,No,Non-Default,7541.17,515.23,0.2277,0.1259,0.1594,Poor,46-55
APP_04047,39,69016.0,Salaried,519.0,37031,240,123.0,No,Non-Default,5751.33,309.74,0.0752,0.5366,0.0214,Poor,36-45
APP_04048,35,79564.0,Self-Employed,592.0,60504,180,277.0,No,Non-Default,6630.33,578.21,0.129,0.7604,0.0418,Poor,26-35
APP_04049,42,59597.0,Government,584.0,22181,180,65.0,No,Non-Default,4966.42,211.97,0.0558,0.3722,0.0131,Poor,36-45
APP_04050,40,99726.0,Salaried,502.0,77721,60,228.0,Yes,Non-Default,8310.5,1575.9,0.2171,0.7793,0.0274,Poor,36-45
APP_04051,45,16960.0,Unemployed,478.0,23488,120,305.0,Yes,Non-Default,1413.33,284.97,0.4174,1.3849,0.2158,Very Poor,36-45
APP_04052,43,61605.0,Freelancer,547.0,45857,360,356.0,Yes,Non-Default,5133.75,336.48,0.1349,0.7444,0.0693,Poor,36-45
APP_04053,45,60289.0,Government,544.0,32899,60,65.0,No,Non-Default,5024.08,667.07,0.1457,0.5457,0.0129,Poor,36-45
APP_04054,51,23454.0,Self-Employed,479.0,41333,180,258.0,No,Non-Default,1954.5,395.0,0.3341,1.7623,0.132,Very Poor,46-55
APP_04055,46,12350.0,Freelancer,520.0,38528,24,490.0,No,Non-Default,1029.17,1742.52,2.1692,3.1197,0.4761,Poor,46-55
APP_04056,36,106656.0,Salaried,587.0,35398,60,346.0,No,Non-Default,8888.0,717.74,0.1197,0.3319,0.0389,Poor,36-45
APP_04057,26,51618.0,Government,517.0,24865,48,920.0,No,Non-Default,4301.5,607.03,0.355,0.4817,0.2139,Poor,26-35
APP_04058,54,52664.0,Salaried,535.0,21337,60,1508.0,No,Non-Default,4388.67,432.64,0.4422,0.4052,0.3436,Poor,46-55
APP_04059,35,60947.0,Government,522.0,46760,24,848.0,No,Non-Default,5078.92,2114.83,0.5834,0.7672,0.167,Poor,26-35
APP_04060,33,16403.0,Unemployed,397.0,37879,48,24.0,No,Default,1366.92,924.74,0.6941,2.3093,0.0176,Very Poor,26-35
APP_04061,22,78537.0,Salaried,568.0,20875,24,120.0,Yes,Non-Default,6544.75,944.12,0.1626,0.2658,0.0183,Poor,18-25
APP_04062,41,100488.0,Salaried,600.0,47796,60,45.0,Yes,Non-Default,8374.0,969.13,0.1211,0.4756,0.0054,Poor,36-45
APP_04063,39,72013.0,Freelancer,529.0,25083,60,284.0,Yes,Non-Default,6001.08,508.59,0.1321,0.3483,0.0473,Poor,36-45
APP_04064,22,48781.0,Salaried,507.0,126039,48,643.0,No,Non-Default,4065.08,3076.98,0.9151,2.5838,0.1582,Poor,18-25
APP_04065,42,69624.0,Government,385.0,266024,240,16.0,Yes,Non-Default,5802.0,2225.13,0.3863,3.8209,0.0028,Very Poor,36-45
APP_04066,33,57318.0,Salaried,586.0,110330,24,155.0,No,Non-Default,4776.5,4989.93,1.0771,1.9249,0.0325,Poor,26-35
APP_04067,64,62249.0,Salaried,578.0,105520,180,49.0,No,Default,5187.42,1008.4,0.2038,1.6951,0.0094,Poor,56+
APP_04068,32,5000.0,Unemployed,383.0,69656,48,263.0,No,Default,416.67,1700.51,4.7124,13.9312,0.6312,Very Poor,26-35
APP_04069,33,14524.0,Freelancer,430.0,30703,36,1297.0,Yes,Default,1210.33,962.12,1.8665,2.1139,1.0716,Very Poor,26-35
APP_04070,29,57621.0,Government,599.0,7948,36,266.0,No,Non-Default,4801.75,249.06,0.1073,0.1379,0.0554,Poor,26-35
APP_04071,50,45880.0,Salaried,451.0,15994,240,503.0,No,Non-Default,3823.33,133.78,0.1666,0.3486,0.1316,Very Poor,46-55
APP_04072,34,61700.0,Freelancer,556.0,21133,180,244.0,No,Non-Default,5141.67,201.96,0.0867,0.3425,0.0475,Poor,26-35
APP_04073,30,70162.0,Self-Employed,520.0,95433,12,657.0,Yes,Default,5846.83,8301.57,1.5322,1.3602,0.1124,Poor,26-35
APP_04074,45,90800.0,Self-Employed,595.0,44573,36,679.0,Yes,Non-Default,7566.67,1396.76,0.2743,0.4909,0.0897,Poor,36-45
APP_04075,24,69615.0,Freelancer,546.0,21426,84,74.0,No,Non-Default,5801.25,333.95,0.0703,0.3078,0.0128,Poor,18-25
APP_04076,44,28014.0,Self-Employed,469.0,8298,48,529.0,Yes,Non-Default,2334.5,202.58,0.3134,0.2962,0.2266,Very Poor,36-45
APP_04077,55,59949.0,Self-Employed,541.0,232005,240,244.0,No,Default,4995.75,1940.58,0.4373,3.87,0.0488,Poor,46-55
APP_04078,43,68617.0,Salaried,518.0,55639,120,982.0,No,Non-Default,5718.08,675.05,0.2898,0.8109,0.1717,Poor,36-45
APP_04079,44,50625.0,Freelancer,427.0,75117,180,85.0,Yes,Default,4218.75,717.86,0.1903,1.4838,0.0201,Very Poor,36-45
APP_04080,46,87069.0,Salaried,523.0,23658,36,1138.0,No,Non-Default,7255.75,741.36,0.259,0.2717,0.1568,Poor,46-55
APP_04081,55,60608.0,Freelancer,478.0,32503,36,358.0,No,Non-Default,5050.67,1018.53,0.2725,0.5363,0.0709,Very Poor,46-55
APP_04082,50,66938.0,Salaried,460.0,27581,240,147.0,No,Non-Default,5578.17,230.7,0.0677,0.412,0.0264,Very Poor,46-55
APP_04083,42,90619.0,Self-Employed,593.0,38233,60,346.0,No,Non-Default,7551.58,775.23,0.1485,0.4219,0.0458,Poor,36-45
APP_04084,47,50959.0,Freelancer,508.0,158995,60,346.0,No,Non-Default,4246.58,3223.85,0.8406,3.1201,0.0815,Poor,46-55
APP_04085,29,35605.0,Salaried,512.0,13857,84,1496.0,No,Non-Default,2967.08,215.98,0.577,0.3892,0.5042,Poor,26-35
APP_04086,45,61872.0,Salaried,559.0,35136,48,127.0,No,Non-Default,5156.0,857.77,0.191,0.5679,0.0246,Poor,36-45
APP_04087,27,69969.0,Salaried,582.0,48469,180,1202.0,No,Non-Default,5830.75,463.2,0.2856,0.6927,0.2061,Poor,26-35
APP_04088,34,96049.0,Self-Employed,603.0,33075,360,958.0,No,Non-Default,8004.08,242.69,0.15,0.3444,0.1197,Fair,26-35
APP_04089,22,46907.0,Government,462.0,80519,48,214.0,No,Non-Default,3908.92,1965.7,0.5576,1.7166,0.0547,Very Poor,18-25
APP_04090,42,39624.0,Salaried,529.0,9058,36,118.0,No,Non-Default,3302.0,283.84,0.1217,0.2286,0.0357,Poor,36-45
APP_04091,31,40778.0,Freelancer,513.0,163900,24,278.0,No,Non-Default,3398.17,7412.75,2.2632,4.0193,0.0818,Poor,26-35
APP_04092,49,104347.0,Salaried,704.0,12131,36,1355.0,No,Non-Default,8695.58,380.14,0.1995,0.1163,0.1558,Good,46-55
APP_04093,41,51326.0,Self-Employed,518.0,14704,36,965.0,No,Non-Default,4277.17,460.77,0.3333,0.2865,0.2256,Poor,36-45
APP_04094,49,21391.0,Unemployed,493.0,25347,12,335.0,No,Non-Default,1782.58,2204.9,1.4248,1.1849,0.1879,Very Poor,46-55
APP_04095,27,96694.0,Salaried,579.0,21632,12,394.0,No,Non-Default,8057.83,1881.73,0.2824,0.2237,0.0489,Poor,26-35
APP_04096,48,59949.0,Self-Employed,564.0,51001,60,262.0,No,Non-Default,4995.75,1034.12,0.2594,0.8507,0.0524,Poor,46-55
APP_04097,59,51403.0,Salaried,516.0,46488,120,1447.0,No,Non-Default,4283.58,564.03,0.4695,0.9044,0.3378,Poor,56+
APP_04098,45,75256.0,Salaried,530.0,39769,360,2251.0,Yes,Non-Default,6271.33,291.81,0.4055,0.5284,0.3589,Poor,36-45
APP_04099,45,68899.0,Salaried,552.0,11680,36,170.0,No,Non-Default,5741.58,366.01,0.0934,0.1695,0.0296,Poor,36-45
APP_04100,39,47817.0,Salaried,543.0,32481,84,1495.0,Yes,Non-Default,3984.75,506.26,0.5022,0.6793,0.3752,Poor,36-45
APP_04101,32,56941.0,Self-Employed,504.0,36893,60,1502.0,Yes,Non-Default,4745.08,748.06,0.4742,0.6479,0.3165,Poor,26-35
APP_04102,45,95875.0,Self-Employed,624.0,97325,60,320.0,No,Non-Default,7989.58,1973.4,0.287,1.0151,0.0401,Fair,36-45
APP_04103,22,112670.0,Self-Employed,642.0,42597,120,267.0,No,Non-Default,9389.17,516.82,0.0835,0.3781,0.0284,Fair,18-25
APP_04104,33,58544.0,Salaried,484.0,49322,36,1017.0,No,Non-Default,4878.67,1545.57,0.5253,0.8425,0.2085,Very Poor,26-35
APP_04105,22,63617.0,Salaried,487.0,174555,48,346.0,Yes,Non-Default,5301.42,4261.4,0.8691,2.7438,0.0653,Very Poor,18-25
APP_04106,30,57035.0,Freelancer,548.0,14355,48,257.0,Yes,Default,4752.92,350.45,0.1278,0.2517,0.0541,Poor,26-35
APP_04107,44,10620.0,Unemployed,428.0,26622,36,338.0,No,Default,885.0,834.24,1.3246,2.5068,0.3819,Very Poor,36-45
APP_04108,43,59013.0,Salaried,476.0,14637,60,203.0,No,Non-Default,4917.75,296.79,0.1016,0.248,0.0413,Very Poor,36-45
APP_04109,38,48935.0,Government,599.0,131296,36,117.0,Yes,Non-Default,4077.92,4114.34,1.0376,2.6831,0.0287,Poor,36-45
APP_04110,39,59949.0,Self-Employed,471.0,138673,48,2788.0,No,Non-Default,4995.75,3385.41,1.2357,2.3132,0.5581,Very Poor,36-45
APP_04111,22,173410.0,Self-Employed,619.0,123354,24,104.0,No,Non-Default,14450.83,5578.97,0.3933,0.7113,0.0072,Fair,18-25
APP_04112,34,73132.0,Self-Employed,510.0,56270,12,841.0,Yes,Non-Default,6094.33,4894.84,0.9412,0.7694,0.138,Poor,26-35
APP_04113,31,92301.0,Salaried,589.0,49237,48,272.0,No,Non-Default,7691.75,1202.02,0.1916,0.5334,0.0354,Poor,26-35
APP_04114,31,98679.0,Salaried,590.0,25173,84,43.0,No,Non-Default,8223.25,392.35,0.0529,0.2551,0.0052,Poor,26-35
APP_04115,43,73574.0,Self-Employed,644.0,67207,36,196.0,No,Non-Default,6131.17,2106.02,0.3755,0.9135,0.032,Fair,36-45
APP_04116,29,72368.0,Salaried,509.0,13028,360,43.0,No,Non-Default,6030.67,95.59,0.023,0.18,0.0071,Poor,26-35
APP_04117,31,59229.0,Government,540.0,12993,36,2007.0,No,Non-Default,4935.75,407.15,0.4891,0.2194,0.4066,Poor,26-35
APP_04118,22,23573.0,Self-Employed,533.0,25954,12,154.0,Yes,Default,1964.42,2257.7,1.2277,1.101,0.0784,Poor,18-25
APP_04119,35,33960.0,Salaried,459.0,164324,12,685.0,No,Non-Default,2830.0,14294.29,5.293,4.8388,0.242,Very Poor,26-35
APP_04120,27,45879.0,Freelancer,544.0,24082,84,277.0,Yes,Non-Default,3823.25,375.35,0.1706,0.5249,0.0725,Poor,26-35
APP_04121,38,56501.0,Salaried,433.0,26830,84,568.0,No,Non-Default,4708.42,418.18,0.2095,0.4749,0.1206,Very Poor,36-45
APP_04122,28,146205.0,Self-Employed,744.0,45716,240,147.0,Yes,Non-Default,12183.75,382.39,0.0435,0.3127,0.0121,Good,26-35
APP_04123,39,40741.0,Freelancer,551.0,74525,24,49.0,Yes,Default,3395.08,3370.56,1.0072,1.8292,0.0144,Poor,36-45
APP_04124,36,81411.0,Government,527.0,98875,48,826.0,No,Non-Default,6784.25,2413.83,0.4776,1.2145,0.1218,Poor,36-45
APP_04125,54,36424.0,Freelancer,537.0,14819,240,630.0,Yes,Non-Default,3035.33,123.95,0.2484,0.4068,0.2076,Poor,46-55
APP_04126,42,79419.0,Freelancer,624.0,33612,120,57.0,Yes,Non-Default,6618.25,407.81,0.0702,0.4232,0.0086,Fair,36-45
APP_04127,22,54115.0,Freelancer,457.0,43460,36,656.0,No,Non-Default,4509.58,1361.88,0.4475,0.8031,0.1455,Very Poor,18-25
APP_04128,25,16506.0,Unemployed,436.0,47089,240,455.0,No,Non-Default,1375.5,393.87,0.6171,2.8528,0.3308,Very Poor,18-25
APP_04129,38,54764.0,Salaried,589.0,72593,84,94.0,No,Non-Default,4563.67,1131.45,0.2685,1.3256,0.0206,Poor,36-45
APP_04130,28,76538.0,Salaried,557.0,69987,36,873.0,No,Non-Default,6378.17,2193.14,0.4807,0.9144,0.1369,Poor,26-35
APP_04131,22,98854.0,Salaried,608.0,37063,12,600.0,Yes,Non-Default,8237.83,3224.05,0.4642,0.3749,0.0728,Fair,18-25
APP_04132,51,62103.0,Salaried,536.0,91299,60,353.0,No,Non-Default,5175.25,1851.21,0.4259,1.4701,0.0682,Poor,46-55
APP_04133,45,38890.0,Freelancer,544.0,78828,120,98.0,Yes,Non-Default,3240.83,956.4,0.3253,2.0269,0.0302,Poor,36-45
APP_04134,43,71363.0,Self-Employed,531.0,73917,36,388.0,Yes,Non-Default,5946.92,2316.29,0.4547,1.0358,0.0652,Poor,36-45
APP_04135,31,136703.0,Self-Employed,647.0,23788,36,88.0,No,Non-Default,11391.92,745.43,0.0732,0.174,0.0077,Fair,26-35
APP_04136,42,82107.0,Salaried,457.0,64235,24,101.0,No,Non-Default,6842.25,2905.18,0.4394,0.7823,0.0148,Very Poor,36-45
APP_04137,30,71058.0,Freelancer,578.0,95116,180,138.0,No,Non-Default,5921.5,908.98,0.1768,1.3386,0.0233,Poor,26-35
APP_04138,40,71272.0,Salaried,583.0,24074,24,531.0,No,Non-Default,5939.33,1088.8,0.2727,0.3378,0.0894,Poor,36-45
APP_04139,28,45707.0,Freelancer,447.0,40345,84,569.0,Yes,Non-Default,3808.92,628.83,0.3145,0.8827,0.1494,Very Poor,26-35
APP_04140,53,94838.0,Self-Employed,522.0,126981,120,37.0,Yes,Non-Default,7903.17,1540.63,0.1996,1.3389,0.0047,Poor,46-55
APP_04141,22,86403.0,Salaried,594.0,49870,120,526.0,Yes,Non-Default,7200.25,605.06,0.1571,0.5772,0.0731,Poor,18-25
APP_04142,50,60057.0,Salaried,540.0,33850,84,17.0,Yes,Non-Default,5004.75,527.59,0.1088,0.5636,0.0034,Poor,46-55
APP_04143,38,92373.0,Salaried,478.0,116924,84,1176.0,No,Non-Default,7697.75,1822.4,0.3895,1.2658,0.1528,Very Poor,36-45
APP_04144,33,62389.0,Government,492.0,24924,60,754.0,No,Non-Default,5199.08,505.37,0.2422,0.3995,0.145,Very Poor,26-35
APP_04145,39,29124.0,Government,500.0,9349,60,644.0,No,Non-Default,2427.0,189.56,0.3435,0.321,0.2653,Very Poor,36-45
APP_04146,45,110922.0,Self-Employed,638.0,19470,36,136.0,No,Non-Default,9243.5,610.12,0.0807,0.1755,0.0147,Fair,36-45
APP_04147,51,39553.0,Salaried,471.0,90111,60,2193.0,Yes,Non-Default,3296.08,1827.13,1.2197,2.2782,0.6653,Very Poor,46-55
APP_04148,41,110071.0,Self-Employed,596.0,55080,24,1290.0,No,Non-Default,9172.58,2491.12,0.4122,0.5004,0.1406,Poor,36-45
APP_04149,29,61227.0,Freelancer,488.0,38349,60,336.0,No,Non-Default,5102.25,777.58,0.2183,0.6263,0.0659,Very Poor,26-35
APP_04150,38,50938.0,Freelancer,583.0,84872,120,17.0,No,Non-Default,4244.83,1029.73,0.2466,1.6662,0.004,Poor,36-45
APP_04151,56,75873.0,Salaried,562.0,41501,60,358.0,Yes,Non-Default,6322.75,841.49,0.1897,0.547,0.0566,Poor,56+
APP_04152,51,86977.0,Salaried,536.0,30397,60,83.0,Yes,Non-Default,7248.08,616.34,0.0965,0.3495,0.0115,Poor,46-55
APP_04153,47,36078.0,Freelancer,437.0,70834,180,449.0,No,Non-Default,3006.5,676.93,0.3745,1.9634,0.1493,Very Poor,46-55
APP_04154,45,80868.0,Salaried,497.0,26752,84,2155.0,No,Non-Default,6739.0,416.96,0.3817,0.3308,0.3198,Very Poor,36-45
APP_04155,44,88260.0,Salaried,662.0,53755,24,707.0,No,Non-Default,7355.0,2431.19,0.4267,0.6091,0.0961,Fair,36-45
APP_04156,49,100201.0,Salaried,580.0,19229,60,194.0,Yes,Non-Default,8350.08,389.89,0.0699,0.1919,0.0232,Poor,46-55
APP_04157,33,41297.0,Self-Employed,483.0,15620,48,250.0,No,Non-Default,3441.42,381.33,0.1835,0.3782,0.0726,Very Poor,26-35
APP_04158,24,62902.0,Government,523.0,18168,36,1446.0,Yes,Non-Default,5241.83,569.32,0.3845,0.2888,0.2759,Poor,18-25
APP_04159,38,5000.0,Unemployed,418.0,35566,84,58.0,No,Non-Default,416.67,554.34,1.4696,7.1132,0.1392,Very Poor,36-45
APP_04160,29,44862.0,Self-Employed,502.0,21625,48,1104.0,No,Non-Default,3738.5,527.93,0.4365,0.482,0.2953,Poor,26-35
APP_04161,27,92565.0,Self-Employed,579.0,22116,120,346.0,No,Non-Default,7713.75,268.33,0.0796,0.2389,0.0449,Poor,26-35
APP_04162,30,66549.0,Salaried,540.0,32120,84,267.0,Yes,Default,5545.75,500.63,0.1384,0.4827,0.0481,Poor,26-35
APP_04163,62,120075.0,Self-Employed,554.0,34276,24,684.0,No,Non-Default,10006.25,1550.21,0.2233,0.2855,0.0684,Poor,56+
APP_04164,39,58076.0,Salaried,572.0,10500,48,251.0,No,Non-Default,4839.67,256.34,0.1048,0.1808,0.0519,Poor,36-45
APP_04165,41,75308.0,Self-Employed,525.0,5000,36,423.0,No,Non-Default,6275.67,156.68,0.0924,0.0664,0.0674,Poor,36-45
APP_04166,25,69230.0,Salaried,510.0,50009,36,337.0,No,Non-Default,5769.17,1567.1,0.33,0.7224,0.0584,Poor,18-25
APP_04167,22,47763.0,Salaried,477.0,40594,180,463.0,No,Non-Default,3980.25,387.94,0.2138,0.8499,0.1163,Very Poor,18-25
APP_04168,29,50538.0,Salaried,463.0,12134,48,93.0,No,Default,4211.5,296.23,0.0924,0.2401,0.0221,Very Poor,26-35
APP_04169,52,87321.0,Salaried,583.0,51483,84,431.0,No,Non-Default,7276.75,802.43,0.1695,0.5896,0.0592,Poor,46-55
APP_04170,41,54020.0,Salaried,566.0,51408,240,2181.0,No,Non-Default,4501.67,430.0,0.58,0.9516,0.4845,Poor,36-45
APP_04171,43,88649.0,Salaried,535.0,28516,60,107.0,Yes,Non-Default,7387.42,578.2,0.0928,0.3217,0.0145,Poor,36-45
APP_04172,45,16858.0,Unemployed,375.0,174118,36,34.0,Yes,Default,1404.83,5456.23,3.9081,10.3285,0.0242,Very Poor,36-45
APP_04173,32,25836.0,Self-Employed,429.0,100244,120,248.0,No,Non-Default,2153.0,1216.24,0.6801,3.88,0.1152,Very Poor,26-35
APP_04174,51,98563.0,Self-Employed,564.0,26390,60,234.0,No,Non-Default,8213.58,535.09,0.0936,0.2677,0.0285,Poor,46-55
APP_04175,31,64269.0,Government,474.0,26786,60,67.0,No,Non-Default,5355.75,543.12,0.1139,0.4168,0.0125,Very Poor,26-35
APP_04176,52,15383.0,Unemployed,435.0,11312,240,423.0,No,Default,1281.92,94.62,0.4038,0.7354,0.33,Very Poor,46-55
APP_04177,42,75034.0,Self-Employed,524.0,96739,60,287.0,No,Non-Default,6252.83,1961.52,0.3596,1.2893,0.0459,Poor,36-45
APP_04178,22,46719.0,Government,510.0,44243,48,906.0,No,Non-Default,3893.25,1080.1,0.5101,0.947,0.2327,Poor,18-25
APP_04179,30,91924.0,Salaried,504.0,70154,120,274.0,No,Non-Default,7660.33,851.16,0.1469,0.7632,0.0358,Poor,26-35
APP_04180,22,62968.0,Salaried,563.0,6586,36,2122.0,No,Non-Default,5247.33,206.38,0.4437,0.1046,0.4044,Poor,18-25
APP_04181,49,49080.0,Self-Employed,597.0,67644,240,756.0,Yes,Non-Default,4090.0,565.8,0.3232,1.3782,0.1848,Poor,46-55
APP_04182,37,53234.0,Freelancer,591.0,24155,240,334.0,No,Non-Default,4436.17,202.04,0.1208,0.4538,0.0753,Poor,36-45
APP_04183,22,31629.0,Freelancer,459.0,57956,60,401.0,No,Default,2635.75,1175.14,0.598,1.8324,0.1521,Very Poor,18-25
APP_04184,41,46018.0,Salaried,543.0,55104,36,1007.0,No,Non-Default,3834.83,1726.76,0.7129,1.1974,0.2626,Poor,36-45
APP_04185,32,57490.0,Salaried,554.0,35720,60,743.0,No,Non-Default,4790.83,724.27,0.3063,0.6213,0.1551,Poor,26-35
APP_04186,23,56711.0,Self-Employed,523.0,20788,60,536.0,Yes,Default,4725.92,421.51,0.2026,0.3666,0.1134,Poor,18-25
APP_04187,54,46755.0,Salaried,531.0,49965,48,155.0,Yes,Non-Default,3896.25,1219.79,0.3528,1.0687,0.0398,Poor,46-55
APP_04188,39,108224.0,Self-Employed,634.0,18606,36,264.0,No,Non-Default,9018.67,583.04,0.0939,0.1719,0.0293,Fair,36-45
APP_04189,35,42951.0,Freelancer,549.0,84158,36,773.0,No,Non-Default,3579.25,2637.21,0.9528,1.9594,0.216,Poor,26-35
APP_04190,34,67541.0,Freelancer,500.0,20387,60,493.0,No,Non-Default,5628.42,413.37,0.161,0.3018,0.0876,Very Poor,26-35
APP_04191,22,59949.0,Freelancer,523.0,36982,84,1567.0,Yes,Non-Default,4995.75,576.41,0.429,0.6169,0.3137,Poor,18-25
APP_04192,24,37269.0,Government,580.0,19997,360,1031.0,Yes,Default,3105.75,146.73,0.3792,0.5366,0.332,Poor,18-25
APP_04193,50,85206.0,Self-Employed,611.0,41232,36,278.0,No,Non-Default,7100.5,1292.06,0.2211,0.4839,0.0392,Fair,46-55
APP_04194,33,78407.0,Freelancer,634.0,15908,36,173.0,Yes,Non-Default,6533.92,498.5,0.1028,0.2029,0.0265,Fair,26-35
APP_04195,38,98584.0,Self-Employed,457.0,19009,24,66.0,Yes,Non-Default,8215.33,859.73,0.1127,0.1928,0.008,Very Poor,36-45
