Customer_ID,Region,Customer_Type,Product_Line,Deployment_Type,Subscription_Model,Active_Devices,Monthly_Usage_Hours,Support_Tickets_Monthly,Renewal_Probability,Avg_Response_Time_Minutes,Monthly_Cost_USD,Integration_Count,Training_Completed,SLA_Compliance,Customer_Satisfaction_Score,Business_Tier
6ac3a8d3-0b81-4b7f-bcc0-eaeedc3d3931,Middle East & Africa,SMB,Licensing Platform,Hybrid,Usage-Based,5777,614.77,4,0.45,19.37,7429.63,6,1,86.08,5,Tier 2
8331cebf-bf88-46ca-ba33-d50bffc59067,Middle East & Africa,SMB,Cisco+,On-Premises,SaaS,8672,502.91,1,0.32,13.94,15014.76,8,0,85.91,3,Tier 3
84af87b0-95c5-4b59-be46-eba15a5b3625,Latin America,Healthcare,Cisco+,On-Premises,SaaS,5785,689.73,2,0.37,21.17,13870.69,6,1,96.48,4,Tier 3
0e55f18a-4dc8-43fd-99cc-9fa06355b28c,North America,Government,Meraki,Cloud,Usage-Based,964,424.48,6,0.73,20.85,15942.78,2,0,85.15,3,Tier 3
aa61de27-a425-4128-8856-a36e1cd98336,North America,SMB,Cisco+,Hybrid,SaaS,706,639.15,6,0.6,22.57,11342.69,1,0,91.35,5,Tier 2
a1b3a297-e067-4cca-a7b4-ea45f84c6b97,Latin America,Government,Licensing Platform,On-Premises,Usage-Based,4899,618.47,3,0.75,20.11,12769.38,6,0,86.92,5,Tier 2
57efed43-bb5e-419f-b279-3646ba6cfb1c,Middle East & Africa,Enterprise,Meraki,Hybrid,SaaS,2853,496.07,2,0.63,14.66,12983.28,7,1,93.35,1,Tier 1
1f71d3c5-e8fb-47ef-bd8d-230f96a9700a,Europe,Healthcare,Cisco DNA,Cloud,Usage-Based,8866,673.45,0,0.36,13.18,13287.7,6,0,92.69,4,Tier 1
2574dfaf-823f-4830-8c24-3d25f2e31458,Europe,Healthcare,Cisco DNA,Cloud,Usage-Based,1516,666.76,7,0.7,13.38,19263.47,3,0,97.34,1,Tier 2
1e877568-5ed8-4d03-93b2-b87527765160,North America,Education,Licensing Platform,Cloud,SaaS,2326,364.68,4,0.4,13.01,10640.13,9,1,86.73,4,Tier 3
4eee1f23-4ffb-4f90-9c95-b84cb8b391d4,Asia Pacific,Enterprise,Cisco DNA,Hybrid,SaaS,9713,535.5,4,0.37,21.69,12958.59,3,1,91.17,3,Tier 1
389ef4ac-efe4-4af2-8b35-a1654ba7838d,North America,Education,Cisco+,On-Premises,Usage-Based,7290,567.08,3,0.5,13.76,13116.19,8,1,88.69,2,Tier 2
0843b9a2-95cf-4da7-ba16-e1765604f194,Europe,Enterprise,Meraki,On-Premises,Recurring License,5061,659.08,1,0.99,18.99,13557.41,9,1,97.65,2,Tier 2
d99ebd30-0446-4f15-bbab-fb81d4a4373b,Asia Pacific,Healthcare,Cisco+,Hybrid,SaaS,1616,503.29,1,0.85,25.46,18711.12,6,0,92.97,3,Tier 2
e3ec510a-2373-4fff-8fa6-ab5cd61b57fb,Middle East & Africa,Healthcare,Cisco+,Hybrid,SaaS,8624,562.37,4,0.5,35.23,17764.71,6,0,87.47,2,Tier 2
ffe75635-ddab-4230-b51b-6602434d6f72,Middle East & Africa,Government,Meraki,Cloud,Usage-Based,575,511.18,6,0.43,17.65,23727.4,2,1,91.85,5,Tier 2
2d8a4623-6ae9-4154-be1c-bf391909e62c,Latin America,Healthcare,Cisco DNA,Hybrid,Recurring License,3487,473.86,6,0.41,15.92,17119.31,5,0,97.6,1,Tier 1
83921789-b9f6-42e5-a23b-6508ce7731e8,Middle East & Africa,Education,Licensing Platform,Hybrid,Usage-Based,8674,444.31,2,0.62,15.53,16583.35,2,0,93.54,5,Tier 2
4a44b9a4-e816-4234-b36f-a7f5a7e18f21,North America,Healthcare,Meraki,Hybrid,Usage-Based,2518,641.79,4,0.84,18.66,21509.5,6,1,93.89,2,Tier 3
ca1a9ad2-9078-4b76-a2a4-2a474c78ea14,Latin America,Education,Cisco+,On-Premises,Recurring License,6801,409.77,4,0.75,22.05,12633.12,2,1,95.09,2,Tier 3
9bc81339-d61e-412c-8f8f-34d8e2f2023c,Latin America,Education,Cisco+,Cloud,Usage-Based,7554,492.6,3,0.81,21.61,13075.95,7,0,91.78,4,Tier 1
773a44d7-d00d-470e-a9c9-ef8ac4d649e0,North America,SMB,Cisco+,On-Premises,SaaS,933,449.26,5,0.6,19.57,17682.66,8,0,92.11,5,Tier 2
73beb61a-0fcf-4b01-bfca-064d60865280,Middle East & Africa,SMB,Cisco+,Cloud,SaaS,4674,435.92,7,0.31,14.56,14708.18,8,0,90.73,2,Tier 3
f5ef2e50-a7a0-4154-bac0-23f2efff2970,Middle East & Africa,SMB,Meraki,Hybrid,Recurring License,4820,306.45,3,0.54,19.36,22243.06,2,1,89.86,5,Tier 1
6d29e3ed-add3-4a6f-a327-dbc4f0b6d770,Middle East & Africa,Healthcare,Meraki,Cloud,Recurring License,855,609.96,3,0.57,18.31,16200.36,2,0,88.84,3,Tier 1
81b28fcf-66a3-4547-ad47-197f0df90d5c,Europe,SMB,Cisco DNA,Cloud,Recurring License,9178,666.65,3,0.94,25.34,19682.11,5,1,95.48,5,Tier 2
3c5e4dc3-581f-4734-b1e9-f165453c576c,North America,Healthcare,Cisco DNA,On-Premises,Recurring License,9914,421.85,7,0.62,19.99,12651.45,6,1,86.32,4,Tier 3
74a2df17-4633-4e04-b9f8-0d7c729feb39,Latin America,Education,Licensing Platform,On-Premises,Usage-Based,3987,397.61,2,0.98,24.04,14963.44,8,1,92.25,5,Tier 1
bfac7492-5409-47d5-a4f3-f507c7245f29,North America,SMB,Licensing Platform,Hybrid,Usage-Based,7505,388.27,4,0.88,14.27,18284.66,6,0,96.27,5,Tier 1
de142cc9-f783-43e6-a520-446e0e55933e,Latin America,Healthcare,Cisco+,Hybrid,SaaS,2431,301.82,6,0.48,28.94,16475.75,2,1,98.21,4,Tier 3
39df605e-d619-411d-b94e-e2dda1303016,Latin America,SMB,Cisco DNA,Cloud,Usage-Based,1098,619.25,4,0.76,16.41,18351.94,5,1,89.16,5,Tier 3
238274d6-f17d-4170-8d76-08b81b336d95,Latin America,Enterprise,Cisco+,Cloud,Recurring License,5331,583.3,1,0.43,20.84,11755.5,5,1,91.79,4,Tier 3
0bd10c35-0f5d-4237-881a-6fe080409a6e,North America,Government,Licensing Platform,Cloud,Recurring License,9707,372.25,6,0.44,13.11,14486.74,4,1,90.38,1,Tier 3
2844211d-10df-4d62-a28a-a2fa63d91622,Latin America,Government,Cisco+,Cloud,Recurring License,4034,375.23,3,0.94,19.95,16166.87,3,1,90.21,3,Tier 2
90e12d8e-9323-45c0-a714-35ee9b9bba0b,Latin America,Healthcare,Licensing Platform,On-Premises,SaaS,2904,576.2,5,0.99,24.42,17312.78,9,0,95.29,3,Tier 2
318214d4-b1bc-4371-a5ff-f310c96606b4,Europe,SMB,Licensing Platform,Hybrid,SaaS,7996,713.56,2,0.31,30.07,17541.18,3,1,94.68,2,Tier 1
846fd9d3-6567-4f3e-973d-6ccdfffa438b,North America,SMB,Meraki,On-Premises,Recurring License,7452,606.66,4,0.35,23.72,13286.01,3,0,89.19,2,Tier 1
82629c36-4236-4703-8a68-cf896db92507,North America,Education,Licensing Platform,Cloud,Recurring License,1531,724.18,3,0.78,12.37,11448.42,3,1,91.07,3,Tier 1
bd8e6b9a-3b02-4590-a9cb-326a61aed318,Europe,Government,Licensing Platform,Hybrid,Usage-Based,8593,430.36,1,0.68,22.73,13990.29,8,1,99.03,3,Tier 2
fc4f855c-b7b1-4cba-a074-570ee7c5e6a4,Asia Pacific,Government,Cisco DNA,Hybrid,SaaS,4373,419.79,2,0.93,30.47,18045.91,4,0,94.12,5,Tier 3
938bdebc-bb3d-49d9-abac-a53ab650f08a,Asia Pacific,Government,Cisco DNA,On-Premises,Recurring License,1743,520.81,5,0.72,18.95,17532.7,5,1,91.21,2,Tier 3
e85c3cb7-703e-4eaa-a93a-351c25061a8f,Europe,Healthcare,Cisco+,Hybrid,Recurring License,5670,676.14,7,0.92,12.97,16826.14,1,1,85.51,4,Tier 1
89bda6a8-9315-41bd-96c8-e246008af603,North America,SMB,Licensing Platform,Cloud,Usage-Based,9697,451.16,6,0.96,27.77,14516.14,7,0,86.74,1,Tier 2
450b2ee9-273e-4c21-bbde-d19ff6eb4097,Latin America,Government,Meraki,Cloud,Usage-Based,3209,379.72,3,0.88,18.82,21675.57,6,1,95.54,3,Tier 1
783d2588-9e65-49c5-a7b9-1b122ec9cb5c,Middle East & Africa,Education,Licensing Platform,On-Premises,Usage-Based,7759,585.8,5,0.62,9.27,15911.65,8,1,89.18,5,Tier 2
42a565c0-ed6a-4106-9641-bb2ad65ddad5,Latin America,SMB,Cisco+,On-Premises,Recurring License,7140,334.98,3,0.41,20.04,20368.26,2,0,89.03,2,Tier 3
4f6e90f4-09b6-4a3d-b7a0-b79e73b5422f,Middle East & Africa,Education,Meraki,Hybrid,Recurring License,1089,274.55,1,0.68,15.47,9944.76,3,1,98.57,2,Tier 2
2ab4a76a-adc1-4ac4-ac99-567e181a9f6c,Asia Pacific,SMB,Cisco+,Hybrid,Usage-Based,4962,598.42,3,0.41,17.82,19281.37,7,1,90.65,2,Tier 3
1b64022f-cc42-4721-bd1f-af1acbabffb4,Europe,Healthcare,Licensing Platform,On-Premises,Usage-Based,9654,512.87,2,0.71,19.08,8754.44,3,1,90.82,5,Tier 1
da99017b-51be-4964-9c7b-fead6019efc4,Latin America,Healthcare,Cisco+,On-Premises,SaaS,7018,437.7,4,0.62,21.35,16314.53,2,0,86.88,3,Tier 3
4e27c495-208b-4ecb-9cf9-3e4d529bd627,Middle East & Africa,Healthcare,Cisco+,Cloud,SaaS,5125,481.56,3,0.91,18.97,20575.38,5,0,93.35,5,Tier 3
5f99c976-26fa-433e-b70a-c8ee195f81f2,Asia Pacific,Government,Licensing Platform,Hybrid,Usage-Based,2430,554.48,3,0.31,23.7,17388.67,4,1,95.21,1,Tier 1
41ff26c4-8397-40bb-ba25-8cff12569d94,Latin America,Healthcare,Cisco DNA,Hybrid,SaaS,369,535.91,3,0.84,13.76,16534.18,5,1,90.2,2,Tier 1
7a44a5bc-1bd7-4a4c-b4b8-35e46002a53b,Latin America,Healthcare,Cisco DNA,On-Premises,Usage-Based,2441,356.7,6,0.38,18.88,23116.59,3,1,92.9,2,Tier 3
ecf64f2d-2054-455b-b00b-7f911c350295,Europe,Government,Licensing Platform,Hybrid,Usage-Based,1882,610.92,1,0.85,15.5,20767.76,6,1,99.3,5,Tier 3
66bf79c1-1347-4e18-87a4-9a7424bf71b2,Middle East & Africa,Education,Licensing Platform,Cloud,SaaS,5093,333.14,2,0.6,14.24,18838.92,8,1,91.96,5,Tier 1
e22207f2-a7ea-4b90-8a4f-d887fdabece4,Asia Pacific,Enterprise,Meraki,On-Premises,Recurring License,3908,414.44,9,0.32,13.27,9866.54,9,1,91.61,5,Tier 3
0be34ea8-37e1-4d23-a537-410dff4673ac,Middle East & Africa,SMB,Cisco DNA,Cloud,Recurring License,9980,612.52,1,0.79,17.0,14649.46,5,0,86.72,2,Tier 2
43494d58-5f7e-4fd8-8f5c-9d0aa8622407,Middle East & Africa,Government,Cisco+,On-Premises,SaaS,5930,409.68,7,0.34,20.53,10279.85,1,0,93.65,2,Tier 3
84f82d68-0ba7-4a47-934a-082414714ad9,North America,Healthcare,Cisco DNA,Hybrid,Recurring License,3359,556.37,4,0.69,25.83,15848.55,4,1,86.26,4,Tier 2
dd6299aa-25bf-4eed-b41a-4f9b2945a731,Europe,Education,Cisco+,On-Premises,Recurring License,3257,548.45,4,0.31,16.84,11382.04,1,0,89.65,5,Tier 1
50776f62-19f8-4026-a967-0f40cf8644f4,Asia Pacific,SMB,Cisco DNA,Hybrid,SaaS,4767,587.15,2,0.87,27.8,19980.69,4,1,93.24,2,Tier 3
f16e7696-cd20-438a-9878-ba307ef09c67,Middle East & Africa,Education,Cisco+,On-Premises,Usage-Based,6663,596.89,4,0.55,32.92,17383.18,6,0,88.08,2,Tier 1
7f04b58a-64a7-48e4-b965-8eabb91aa5ec,North America,Education,Licensing Platform,Hybrid,Recurring License,7608,557.11,1,0.49,19.44,10462.11,8,0,98.54,5,Tier 1
b059b7f4-c5d7-4e6d-a722-73bf4e32f18c,Asia Pacific,Healthcare,Meraki,Cloud,SaaS,6613,437.81,2,0.89,15.34,11050.29,4,1,98.14,1,Tier 1
066b9e68-f587-4144-99c2-e2fa7a647354,Asia Pacific,Education,Cisco DNA,Cloud,SaaS,4104,698.8,4,0.8,13.38,20847.54,3,0,95.68,3,Tier 2
3a0a9fa9-7cb2-4d9b-b004-0f3cac7a2c7c,Latin America,SMB,Licensing Platform,Cloud,SaaS,2720,192.4,4,0.32,14.1,18102.02,2,1,91.17,5,Tier 1
bdeba486-ff49-4c45-81cb-7196aa884df4,Latin America,Healthcare,Licensing Platform,On-Premises,Recurring License,5257,181.71,2,0.78,19.1,15851.04,5,0,95.03,1,Tier 3
17fdb929-8244-4c3c-9159-d7c279d689a1,Asia Pacific,Education,Cisco+,On-Premises,Recurring License,6864,687.77,5,0.49,25.11,11176.65,2,1,96.63,3,Tier 1
c84623fb-e423-4279-b5cd-53f2f8ed3d97,Europe,Education,Cisco+,Cloud,Recurring License,2816,401.76,5,0.55,16.15,10728.56,8,0,87.3,4,Tier 1
3eadadbe-b956-47b1-8307-73a5ca015669,North America,SMB,Meraki,On-Premises,Recurring License,626,691.39,3,0.71,18.22,14458.35,5,1,96.38,3,Tier 1
7079d88f-139c-44f4-b11b-e060c81d312b,Latin America,SMB,Meraki,On-Premises,Usage-Based,60,460.97,4,0.95,17.84,15049.69,1,1,88.73,5,Tier 2
c87b3972-5e92-44b2-9ddb-ac278eaaaad4,Europe,Education,Licensing Platform,Hybrid,Usage-Based,2045,640.11,8,0.48,22.95,19572.75,7,0,92.13,3,Tier 3
9b6e209d-3159-42db-9c56-e13e9f188ad6,Middle East & Africa,SMB,Meraki,Cloud,Recurring License,6869,558.21,4,0.6,21.91,11145.78,4,1,97.12,5,Tier 3
3c1d3def-9146-4b75-93ac-9a082d8ecac5,Middle East & Africa,Government,Licensing Platform,Cloud,Usage-Based,8387,293.0,3,0.91,26.32,20382.98,1,0,85.83,1,Tier 3
b5825b95-8acc-474d-9e92-89ce10708bb9,Europe,Government,Licensing Platform,Hybrid,Recurring License,5073,734.34,3,0.96,25.08,17580.16,8,0,91.92,4,Tier 3
4c459593-5447-475e-808e-f65b866a940e,Europe,SMB,Licensing Platform,Cloud,Usage-Based,9868,623.24,6,0.77,25.43,7383.83,1,0,86.34,5,Tier 2
9cf540b6-a68a-460c-9bab-ed02af91cbf9,North America,Enterprise,Meraki,Cloud,Recurring License,6023,602.67,2,0.92,26.04,13834.99,9,0,94.11,1,Tier 3
8ebac4e7-e46b-4892-ac5a-7f4371c94920,Europe,SMB,Cisco+,Hybrid,Usage-Based,6854,348.89,5,0.51,27.42,16622.95,5,1,95.63,4,Tier 2
1e3f77e0-a5b2-4383-8666-3eac1fdded4b,Asia Pacific,Government,Meraki,Cloud,SaaS,5699,432.13,3,0.47,20.22,13285.12,2,1,95.71,3,Tier 3
05448bb9-4152-45e4-a49f-b3327eedc20d,Europe,Government,Licensing Platform,On-Premises,Usage-Based,1305,427.46,6,0.55,19.01,8294.14,2,0,92.7,1,Tier 3
752b110b-5b92-420f-a42e-7e8158e25331,North America,Enterprise,Licensing Platform,On-Premises,SaaS,2090,697.21,8,0.69,8.83,14627.0,7,1,93.3,3,Tier 1
aa658e11-334e-4ab2-92e3-8db79d30696c,Latin America,Enterprise,Cisco+,Cloud,Usage-Based,60,328.02,3,0.43,15.08,18660.98,9,1,97.57,4,Tier 3
dc89f9e6-0d07-4c98-9cb5-e28046913efb,Latin America,SMB,Cisco DNA,On-Premises,Usage-Based,6270,534.99,6,0.91,18.66,20232.06,7,1,99.97,4,Tier 2
0fde615e-751b-4f3d-892e-f59c168572f7,Europe,SMB,Cisco DNA,Cloud,SaaS,6291,504.52,6,0.78,19.8,19575.58,6,1,95.83,5,Tier 2
08f06053-3d54-4395-92ad-77c452651cb5,Latin America,SMB,Meraki,Hybrid,Recurring License,8648,163.24,3,0.39,14.92,8840.63,9,0,86.08,3,Tier 2
9cc8b3aa-3aa9-416d-b998-09ef748397ce,Latin America,Education,Cisco DNA,Hybrid,Recurring License,4839,411.71,3,0.48,23.58,12971.26,1,1,90.78,2,Tier 2
dd6690ea-288f-40b2-924e-5087a56c886b,Europe,Government,Cisco DNA,Cloud,SaaS,7883,215.65,8,0.92,18.45,13446.82,5,0,87.3,5,Tier 3
da762af4-8dc6-47e5-b684-7b5bea9f2418,Middle East & Africa,Government,Cisco+,Hybrid,Recurring License,6663,613.99,2,0.34,12.05,16312.52,8,0,87.21,3,Tier 2
f92ed526-71d2-414f-aed2-091b35f3dabe,North America,Education,Licensing Platform,Cloud,SaaS,2274,283.0,4,0.73,25.05,16771.34,3,1,98.16,2,Tier 2
eba998bc-ae91-4768-b61d-15c87c35d886,North America,Government,Cisco DNA,Cloud,SaaS,2935,496.2,6,0.86,16.84,11823.72,5,0,91.37,2,Tier 2
acbd6957-e024-4220-b58b-17803d39c21a,Asia Pacific,Enterprise,Cisco+,Hybrid,Recurring License,616,709.98,9,0.37,23.68,7044.09,2,0,94.82,1,Tier 2
e3885b46-8320-4016-a4b3-705c71625ea5,Latin America,SMB,Cisco+,Cloud,Recurring License,2407,606.03,2,0.97,11.87,14982.47,9,1,92.82,3,Tier 3
86884df6-72e9-4a77-86f0-7fc36eca519a,Middle East & Africa,Enterprise,Cisco+,On-Premises,Usage-Based,3911,503.48,2,0.48,17.09,20353.69,9,0,96.28,2,Tier 2
d2bcf9ee-8867-47bd-ac7b-c7a383843e99,North America,Education,Cisco DNA,Cloud,SaaS,1294,338.57,6,0.61,17.58,10073.51,3,1,98.26,4,Tier 2
2a89a147-ee50-4fdb-86c2-6381c534228b,Europe,Government,Cisco DNA,Hybrid,Usage-Based,224,542.02,4,0.99,15.03,20527.75,8,0,91.67,5,Tier 2
2e3dadb0-2327-4c79-a684-7048e77ee4c7,North America,Government,Licensing Platform,Hybrid,SaaS,6258,362.01,3,0.89,28.77,1965.59,4,0,95.52,4,Tier 2
398b1cbe-da5d-43ac-a801-ac380adc6a16,Middle East & Africa,Enterprise,Meraki,On-Premises,Recurring License,9824,469.7,3,0.56,23.78,11160.55,2,1,94.52,3,Tier 1
05ea7dcd-e062-48d8-97a3-3662089311c0,North America,Enterprise,Cisco+,Hybrid,Usage-Based,4099,426.79,5,0.76,16.06,16746.09,3,0,88.19,4,Tier 2
a6166ae0-51c0-484f-9454-289e6c83e579,North America,Government,Cisco+,Cloud,SaaS,3122,593.89,1,0.6,12.37,18132.97,4,1,97.39,1,Tier 2
98007ed6-00e8-4fc9-b594-b69e7c6c457b,Asia Pacific,Enterprise,Cisco+,Hybrid,Recurring License,9204,549.43,7,0.51,19.45,21926.82,2,1,87.05,4,Tier 2
65d0f9c0-877d-4d81-9b9b-eb173e65f1e9,North America,Healthcare,Cisco+,Cloud,SaaS,4300,422.0,2,0.95,31.99,14823.74,1,0,92.74,5,Tier 1
f84d6e72-41e4-4ccc-8a31-d5a7b0a85323,Europe,Healthcare,Licensing Platform,Cloud,Usage-Based,2894,502.99,5,0.34,11.35,10693.27,9,0,98.39,5,Tier 2
a03bf6c4-a086-4566-ae3b-f2cc1a3fb1b7,North America,Enterprise,Licensing Platform,Cloud,SaaS,645,529.13,4,0.94,23.8,13273.07,3,0,95.03,4,Tier 2
d7c74e69-585d-402e-a1c0-3cc05ae20f79,Asia Pacific,Enterprise,Cisco DNA,On-Premises,Usage-Based,5476,402.54,2,0.78,19.67,16317.33,9,0,89.67,4,Tier 2
e37a80e7-31ba-4e62-b5d2-20d4d9922a62,Europe,Healthcare,Cisco DNA,On-Premises,Recurring License,2355,510.35,6,0.83,15.29,15036.29,4,1,88.83,5,Tier 2
32f45bbb-91ee-4cc6-af91-93d15571bda0,Latin America,Education,Cisco DNA,On-Premises,SaaS,4289,651.51,1,0.41,22.64,13556.68,1,1,99.65,5,Tier 3
a84916bf-26ba-4091-9c28-d00e3024a2c1,Asia Pacific,Enterprise,Meraki,On-Premises,Recurring License,9474,377.92,8,0.49,18.21,14238.26,1,1,95.14,3,Tier 3
4e0ec652-0033-4571-a2c6-0f5b0e269dbf,North America,Enterprise,Meraki,On-Premises,Recurring License,1772,643.33,5,0.86,26.07,17604.66,6,1,97.16,2,Tier 3
7f745abc-33be-4b41-a2d7-338251835c76,Asia Pacific,Government,Meraki,Hybrid,SaaS,9301,224.66,4,0.33,27.65,18295.97,8,0,91.45,1,Tier 2
173b4f42-9352-4152-91b0-af81bb64d4c2,Europe,SMB,Licensing Platform,Hybrid,SaaS,6893,459.28,2,0.42,23.55,8663.29,1,0,92.76,5,Tier 2
d30cfa6c-0021-46f2-bc5e-cb3319192b99,Middle East & Africa,Government,Cisco DNA,Hybrid,Recurring License,6228,530.48,2,0.32,34.53,14856.14,4,1,92.2,3,Tier 2
db8e86b2-7414-400b-a73e-6e148d6b253e,North America,Enterprise,Cisco DNA,On-Premises,Recurring License,8134,521.54,2,0.34,19.6,20166.19,1,1,99.03,1,Tier 3
d13a58c9-7bcf-4b3e-a6d1-d2ea93a1ae4a,Europe,Enterprise,Meraki,On-Premises,SaaS,3548,324.43,3,0.9,16.71,15155.15,2,1,99.31,1,Tier 3
d6cc36ef-a911-4a21-830d-71799b612542,North America,Government,Cisco+,Hybrid,SaaS,5353,398.42,3,0.82,15.24,26330.36,9,0,95.92,4,Tier 3
3d5f18d9-e6f4-4dc6-9d87-1b069f50bb7b,North America,SMB,Licensing Platform,On-Premises,Recurring License,9587,704.99,7,0.79,21.93,17031.5,8,0,95.71,1,Tier 3
828bdc6f-5748-428c-8b76-32c2748a512a,North America,Healthcare,Licensing Platform,Hybrid,SaaS,4483,78.98,9,0.37,18.91,17187.9,7,1,97.34,1,Tier 1
ebf6947e-e557-424c-90bf-2e76ed1938d9,Europe,Education,Cisco+,Hybrid,Recurring License,3081,714.74,4,0.49,19.86,13435.6,5,1,99.78,3,Tier 2
036a9478-46a5-430f-8514-7ca98a9f3dd5,Europe,Enterprise,Licensing Platform,Cloud,Recurring License,7261,547.51,9,0.39,15.45,15681.98,5,1,94.31,3,Tier 3
705f32bd-396d-4da0-83a7-b1f468227359,Middle East & Africa,Education,Cisco+,On-Premises,Recurring License,9477,420.32,6,0.64,21.1,14587.81,1,0,98.1,4,Tier 2
42a30b88-6e82-4bf0-b59f-6251cc1bcf68,Asia Pacific,Enterprise,Cisco DNA,On-Premises,SaaS,5042,679.08,5,0.43,20.54,19755.14,7,0,94.68,5,Tier 1
d79aa2b2-012b-4ce9-bced-365eb964db3d,Middle East & Africa,Healthcare,Licensing Platform,On-Premises,SaaS,8331,571.66,7,0.49,12.67,21316.52,6,0,97.83,1,Tier 3
d51e8d37-063a-4f73-91cc-6666e9c32769,Middle East & Africa,Government,Cisco DNA,On-Premises,Recurring License,6525,724.61,1,0.81,21.9,20236.31,6,0,88.05,3,Tier 1
e392e7a1-48f8-4370-894f-877e55b4cc4b,Latin America,Education,Cisco+,Hybrid,SaaS,1218,610.43,4,0.71,17.35,14214.32,1,0,96.17,3,Tier 2
8859dcfb-8df5-4a1c-925a-d564f1063228,Middle East & Africa,Healthcare,Cisco+,On-Premises,Recurring License,5305,264.36,7,0.49,19.94,18751.21,2,1,94.02,4,Tier 3
d13de331-bf47-4e9c-aa3f-3f56796891a0,Asia Pacific,SMB,Meraki,On-Premises,SaaS,5875,616.54,3,0.56,23.57,14001.72,4,0,88.91,2,Tier 1
5e4ce0b6-97c9-4111-b1b6-7d0e686135b4,North America,Education,Cisco DNA,Cloud,SaaS,6003,653.15,7,0.87,21.45,20789.74,7,1,98.47,4,Tier 2
0763a8d7-d401-4e33-835c-d19d3077ab90,North America,Education,Meraki,On-Premises,Recurring License,1917,352.06,5,0.48,29.4,13579.94,1,0,98.87,2,Tier 2
e08247d2-f969-4dab-b109-678a688fbcf6,North America,Government,Cisco+,Hybrid,Usage-Based,208,227.23,6,0.82,12.96,14630.55,6,0,98.44,2,Tier 1
0592b60e-05df-497b-96f7-3554ccddf1e6,Latin America,Healthcare,Cisco DNA,On-Premises,Usage-Based,9494,745.26,4,0.95,25.28,8666.5,7,0,86.86,1,Tier 1
d2a2dfd4-f0e5-4258-bcac-275ef1ea1721,Europe,Enterprise,Cisco DNA,On-Premises,SaaS,5261,141.14,5,0.88,15.56,19074.07,6,0,93.66,2,Tier 1
449abeb1-82fd-4d15-9ff5-4b18ffb95708,Middle East & Africa,Healthcare,Licensing Platform,Hybrid,SaaS,5744,703.13,8,0.42,21.56,10291.58,2,0,95.83,1,Tier 1
bdc2c8bb-3e9c-4d1d-b2f2-762246bb7d19,Middle East & Africa,Enterprise,Licensing Platform,Cloud,SaaS,4614,525.49,3,0.77,25.66,16507.65,6,1,92.22,1,Tier 2
18cba744-a300-45c7-8142-d9a9718cdaa9,North America,SMB,Cisco+,Hybrid,Recurring License,4443,340.27,4,0.83,14.11,13400.1,6,0,92.62,2,Tier 1
f0ba893b-4a41-4db5-a329-18e4869ad8f4,Latin America,Education,Licensing Platform,Hybrid,SaaS,6482,706.32,3,0.83,28.47,16696.63,6,1,91.92,4,Tier 3
84bcbd4c-12c5-4f87-ace6-24e335e00078,Latin America,Education,Meraki,Cloud,SaaS,1074,458.58,2,0.4,26.06,14935.11,2,1,89.64,1,Tier 2
9814fc7d-febc-40df-bec9-1ce84ab15653,Latin America,SMB,Cisco DNA,On-Premises,Usage-Based,3110,255.24,5,0.93,17.41,24814.88,1,1,86.52,5,Tier 2
bd33a510-faac-4438-9926-08038819352d,Asia Pacific,Healthcare,Cisco+,Cloud,SaaS,8342,616.46,9,0.31,14.05,17000.82,1,1,85.94,3,Tier 3
28596be0-92a7-476d-9612-10117ad85491,Asia Pacific,SMB,Cisco DNA,Cloud,Recurring License,8205,480.7,1,0.6,25.03,9932.51,8,0,87.48,2,Tier 1
e7862439-f141-47d6-880b-513ccc67c7f7,Europe,Government,Cisco DNA,Hybrid,Usage-Based,2741,574.74,5,0.36,26.28,17540.73,2,1,93.71,3,Tier 3
dba14451-9b34-4ef8-8065-273b8ade767e,Asia Pacific,Education,Cisco DNA,Cloud,Usage-Based,6516,522.55,10,0.82,29.58,18869.4,9,0,93.55,4,Tier 1
ad04ffc7-8675-4782-98cd-8a42cb879b4b,Latin America,Education,Licensing Platform,Hybrid,SaaS,2462,626.79,1,0.9,19.23,16744.91,9,1,86.5,4,Tier 2
2a0bc1fa-0fe6-40fb-a8c4-7a8e85db478e,Europe,Government,Licensing Platform,Hybrid,Recurring License,2465,658.59,5,0.51,16.79,10358.18,3,0,95.78,5,Tier 2
b58830cd-3bab-40bc-bfad-cce742d0dc66,North America,Enterprise,Licensing Platform,On-Premises,SaaS,9746,712.93,8,0.56,12.91,8873.13,6,0,96.45,5,Tier 2
230510f7-e000-4fd3-83e0-250680885a30,Latin America,SMB,Cisco+,On-Premises,Recurring License,6748,533.81,4,0.64,12.18,5830.83,9,0,91.48,5,Tier 1
fd0c740f-7035-49dd-a6a7-a90f44a318b6,Middle East & Africa,Enterprise,Meraki,Cloud,SaaS,2077,662.97,2,0.36,20.95,10645.5,2,1,99.08,1,Tier 2
ed7b6b18-5ced-474a-aa1d-043266d9264b,Latin America,Enterprise,Meraki,Cloud,Recurring License,6446,740.81,3,0.9,19.23,15281.31,8,1,85.14,3,Tier 3
daec075b-7020-45d4-9358-b63aeb16121c,North America,Government,Licensing Platform,Cloud,Usage-Based,839,566.51,3,0.66,9.29,13639.74,4,0,91.17,4,Tier 3
